image,miou,dice,pixel_acc,cldice,surface_dice_2px,surface_dice_5px
12_VID001_00380.jpg,0.5895376882976509,0.7417725199442642,0.9347566574839302,0.8347232937812805,0.259442653155228,0.47616305849838786
12_VID001_00385.jpg,0.6288783476999781,0.7721612219694143,0.9538406795224977,0.9514937400817871,0.34269370774830993,0.5640925637025481
12_VID001_00390.jpg,0.5631109764467075,0.7205003162687257,0.937107438016529,0.8217186331748962,0.2143725680933852,0.43287937743190663
12_VID001_00395.jpg,0.60268312011849,0.7520926782752893,0.951659779614325,0.8720211386680603,0.2210129153968945,0.46916267595414307
12_VID001_00400.jpg,0.6875075147294053,0.8148200926257674,0.9582346189164371,0.883477509021759,0.44815270935960594,0.6826354679802956
12_VID001_00405.jpg,0.5823901997639279,0.7360892399998803,0.9311317722681359,0.871313214302063,0.2660037984582728,0.48866048486202657
12_VID001_00410.jpg,0.5675701785868122,0.7241400561706205,0.9280693296602388,0.9135674238204956,0.3027716056601567,0.4925739679569641
12_VID001_00415.jpg,0.6153744025499749,0.7618969343308925,0.9600964187327824,0.8838832974433899,0.32545536655125695,0.5477946710823424
12_VID001_00420.jpg,0.6511337261211142,0.7887110726646455,0.9641138659320477,0.850263237953186,0.41401056758138743,0.6130901653315153
12_VID001_00425.jpg,0.6338601954685276,0.7759050587391801,0.9570844811753902,0.8217887282371521,0.21893663510560815,0.47050254916241807
12_VID001_00430.jpg,0.5491778361211851,0.7089926324995826,0.9625505050505051,0.7122336626052856,0.3020194734944104,0.47637937252073564
12_VID001_00435.jpg,0.6682743690234078,0.8011564301792119,0.9722107438016528,0.8560793995857239,0.34669769106855197,0.6191158045462681
12_VID001_00440.jpg,0.6151794018316726,0.761747458064095,0.963904958677686,0.7360048890113831,0.31419321860623617,0.5273470778667575
12_VID001_00445.jpg,0.6796984796226404,0.8093101087703517,0.9712235996326906,0.9842601418495178,0.35290868924889546,0.6275773195876289
12_VID001_00450.jpg,0.709829758806446,0.8302929050688067,0.9710835629017447,0.8470338582992554,0.3780749545979858,0.6848274723460459
12_VID001_00455.jpg,0.6250142906147822,0.7692415927961598,0.9623507805325987,0.913031816482544,0.4116563389716965,0.6474627365600402
12_VID001_00460.jpg,0.6823099698395575,0.8111584453183361,0.9736432506887053,0.7912449836730957,0.39769884942471234,0.6111389027847257
12_VID001_00465.jpg,0.36196921733609333,0.5315380299760929,0.9463269054178145,0.6775362491607666,0.16919739696312364,0.2572306579898771
12_VID001_00470.jpg,0.026785714290679663,0.052173913048187956,0.9562098255280074,0.8774414658546448,0.023652365236523653,0.04455445544554455
12_VID001_00475.jpg,0.08899505766362768,0.16344437384901078,0.9365266299357209,0.71195387840271,0.06277292576419213,0.18395196506550218
12_VID001_00480.jpg,0.43640677006077333,0.6076367490827331,0.963459595959596,0.7267832159996033,0.1771006903118305,0.2896929302547013
12_VID001_00485.jpg,0.08125048725488228,0.15028985089385072,0.8647291092745638,0.6523702144622803,0.054535780792764034,0.08911944666134611
12_VID001_00490.jpg,1.2955045990245432e-11,1.2955045990245432e-11,0.9822796143250688,0.5043988823890686,0.0,0.0
12_VID001_00495.jpg,0.5306699606685608,0.6933826027869237,0.9668549127640037,0.7136954665184021,0.2385596399099775,0.440735183795949
12_VID001_00500.jpg,0.3062743707932322,0.4689280868401359,0.9595661157024793,0.632392406463623,0.11853049907578558,0.21742144177449169
12_VID001_01000.jpg,0.6090026954188437,0.7569940027477519,0.9666988062442607,0.7688761353492737,0.37526444263628966,0.6790886899918633
12_VID001_01061.jpg,0.5783944384038014,0.7328896051971151,0.9501584022038567,0.7586755752563477,0.3922776264361009,0.5999052469501363
12_VID001_01094.jpg,0.6112468474153908,0.7587252672000402,0.9320592286501378,0.9376243352890015,0.20865463122561917,0.5363331216547219
12_VID001_01105.jpg,0.5930295363453492,0.7445304971628676,0.9342699724517907,0.7677938342094421,0.2635650224215247,0.5245515695067264
12_VID001_01156.jpg,0.5103203790221146,0.6757776510335676,0.932139577594123,0.9662600159645081,0.2511938872970392,0.5376074498567335
12_VID001_01174.jpg,0.4252110493702912,0.5966990637041373,0.901214416896235,0.826012134552002,0.22448160535117057,0.4334448160535117
12_VID001_01200.jpg,0.5833995392079458,0.736894921037447,0.951848025711662,0.722265362739563,0.2928966167947163,0.537808329963607
12_VID001_03667.jpg,0.853412119358804,0.9209091819837699,0.9691896235078054,0.7706647515296936,0.6239779122862907,0.859615588828714
12_VID001_03678.jpg,0.7410371124774293,0.8512594098845735,0.9509664830119375,0.6970954537391663,0.4787195779882508,0.7357630979498861
12_VID001_03679.jpg,0.9006880758720841,0.947749488520148,0.9788934802571166,0.9367148280143738,0.5192242642913519,0.9086706505806743
12_VID001_03680.jpg,0.9011214290464516,0.9479893448977634,0.9795156106519742,0.8986474275588989,0.5898375473311347,0.9009405154513253
12_VID001_03682.jpg,0.8690978288691767,0.9299650509946297,0.972995867768595,0.9919999241828918,0.5559239610963749,0.8442749778956675
12_VID001_03685.jpg,0.8862292246196893,0.9396834839077842,0.977653810835629,0.9079999923706055,0.6496482412060302,0.898391959798995
12_VID001_03727.jpg,0.6750942295857407,0.8060373173783665,0.9309366391184573,0.976513147354126,0.4947209653092006,0.7207139265962795
12_VID001_03734.jpg,0.53010727320733,0.6929021023420587,0.9222681359044995,0.9239141941070557,0.4714824797843666,0.642911051212938
12_VID001_03765.jpg,0.7996758549960119,0.8886887633414557,0.9636799816345271,0.7075315117835999,0.41958982405020734,0.7665583323994173
12_VID001_03830.jpg,0.7675157954045535,0.8684683864211741,0.9602134986225895,0.9126539826393127,0.3557663800770827,0.7080739203478604
12_VID001_03840.jpg,0.7489900296528309,0.856482903794895,0.971044536271809,0.8240441083908081,0.5195493704440026,0.8197481776010603
12_VID002_11091.jpg,0.7560938551371663,0.8611087077438216,0.9742033976124885,0.8695060610771179,0.4970087436723424,0.758551925141893
12_VID002_11115.jpg,0.6796057548587453,0.8092443752262296,0.9685078053259871,0.9202870726585388,0.4756794183832439,0.683399688419595
12_VID002_11117.jpg,0.7500163673269973,0.85715354590932,0.9737029384756658,0.8809276223182678,0.5114272741032239,0.7212047828061148
12_VID002_11184.jpg,0.7807867656639562,0.8769009077544039,0.9613659320477502,0.8830863833427429,0.44848002827854366,0.7628137150936727
12_VID003_12050.jpg,0.724190775985826,0.8400355529933698,0.9694260789715335,0.7528332471847534,0.500193124758594,0.7145616067979915
12_VID003_12147.jpg,0.82796780684133,0.9058888277381146,0.9760537190082644,0.8349094390869141,0.5939551731944759,0.8604256282544713
13_VID001_03680.jpg,0.9094808001330864,0.9525948625088783,0.9812488521579431,0.8986474275588989,0.5877526025719535,0.9127985303123086
13_VID001_03685.jpg,0.8862204033909544,0.9396785251582642,0.9776606978879706,0.9079999923706055,0.6489746682750301,0.8984720546843586
13_VID001_03700.jpg,0.738855587257887,0.8498182283474587,0.9541942148760331,0.7720588445663452,0.41700264946434745,0.6291901854625043
13_VID001_03811.jpg,0.8136770863036846,0.8972678680766707,0.9714967860422405,0.8543635606765747,0.4576140170059263,0.7768616335995877
13_VID001_03830.jpg,0.756751702952108,0.8615351864242887,0.9581910009182737,0.9016212224960327,0.319377401241257,0.6956950054181854
13_VID001_03851.jpg,0.6345468496894286,0.7764192868620496,0.9507988980716253,0.9275175929069519,0.4547304170905392,0.7261444557477111
