image,miou,dice,pixel_acc,cldice,surface_dice_2px,surface_dice_5px
12_VID001_03667.jpg,0.8576504828085714,0.9233712054507166,0.9710307621671258,0.8510433435440063,0.694461601811818,0.8621577105208976
12_VID001_03678.jpg,0.7795601491894216,0.8761267772201282,0.9567171717171717,0.8900545239448547,0.5255608283002589,0.7071829163071613
12_VID001_03679.jpg,0.8294683430808902,0.9067862214920739,0.9615771349862259,0.8220483064651489,0.5465773498011304,0.7783127485869793
12_VID001_03680.jpg,0.8461530455058015,0.9166661968416953,0.9660674931129477,0.8799964785575867,0.5564741369679366,0.8440397720925036
12_VID001_03682.jpg,0.846610968576797,0.9169348422415617,0.9678833792470156,0.9217023849487305,0.5771525042205965,0.8001125492402926
12_VID001_03685.jpg,0.8765275334631744,0.9342016227659441,0.975668044077135,0.9530420303344727,0.6233043817702743,0.8515663120913438
12_VID001_03727.jpg,0.7058609267757437,0.8275714809996814,0.9406772268135905,0.9386908411979675,0.5713740943180373,0.7942036354391763
12_VID001_03734.jpg,0.5644118069807471,0.7215642383444518,0.9234710743801653,0.9560222625732422,0.49277925139994105,0.6714804990667059
12_VID001_03765.jpg,0.7909966645096443,0.8833033362752108,0.9614485766758494,0.8970418572425842,0.4674023081595465,0.7792063170682324
12_VID001_03830.jpg,0.8046179219353977,0.8917321635289924,0.9673645546372819,0.9507411122322083,0.4691358024691358,0.7852426069480333
12_VID001_03840.jpg,0.7806074027210919,0.8767877764947624,0.9745270890725436,0.9481533765792847,0.5488917861799217,0.8593003042155585
12_VID002_11091.jpg,0.7828917826677085,0.8782269235614037,0.975580808080808,0.8217496275901794,0.46585147628988965,0.7770653146436027
12_VID002_11115.jpg,0.6959172135789005,0.8206971519677938,0.9716000918273645,0.862791121006012,0.41376275959169306,0.6728264695529743
12_VID002_11117.jpg,0.7298881977140848,0.8438559193344544,0.9704935720844812,0.902488648891449,0.4118918918918919,0.72
12_VID002_11184.jpg,0.7531571548396873,0.8592009595494301,0.9520316804407714,0.8926284909248352,0.47850291195614936,0.7325282631038027
12_VID003_12050.jpg,0.753752215876002,0.8595880410612776,0.9712993572084481,0.9446943402290344,0.43625798954096456,0.7486345148169669
12_VID003_12147.jpg,0.8619124248329603,0.9258356229189707,0.9812855831037649,0.8491017818450928,0.6749218840411989,0.8748987385719246
13_VID001_03680.jpg,0.8538463940382673,0.9211619655048952,0.9677640036730946,0.8799661993980408,0.5595251427931459,0.8625825960353903
13_VID001_03685.jpg,0.8757936184342263,0.9337846230282364,0.9755234159779614,0.9530385732650757,0.6234260614934114,0.8517325524646169
13_VID001_03700.jpg,0.7562377999392403,0.8612020535776094,0.9578581267217631,0.841763436794281,0.35829611817244933,0.6544142906217795
13_VID001_03811.jpg,0.8515556105638388,0.9198272044386068,0.9779729109274564,0.9354576468467712,0.5677240684793555,0.8619083585095669
13_VID001_03830.jpg,0.7897776928121726,0.8825427828091443,0.964657943067034,0.9443147778511047,0.43058868428585056,0.761854784848774
13_VID001_03851.jpg,0.5930181676748407,0.7445215374287907,0.9423507805325987,0.9169173240661621,0.40047534165181226,0.7286591404238463
13_VID001_14611.jpg,0.6077691619451122,0.75604032759235,0.9396166207529844,0.8827815055847168,0.3467545990975356,0.6003991669559181
13_VID001_14632.jpg,0.6885627593043674,0.8155607548610375,0.9422704315886135,0.8913466930389404,0.4355743317066065,0.7009978876830067
13_VID001_14658.jpg,0.591659001507737,0.7434494460773605,0.9521005509641873,0.8285043835639954,0.4062975646879756,0.6173896499238964
13_VID001_14701.jpg,0.7171216399964081,0.8352601508157987,0.968955463728191,0.932074785232544,0.5094084724500627,0.8022773328186819
13_VID002_04193.jpg,0.6390292948223216,0.7797655561629174,0.9093388429752066,0.8299630284309387,0.3146299483648881,0.527596098680436
13_VID002_04255.jpg,0.806044219925993,0.8926074024465769,0.9749678604224059,0.9636290073394775,0.6608678461994663,0.8856380349906099
13_VID002_04275.jpg,0.8348454865650663,0.909989961201461,0.969536271808999,0.9404718279838562,0.6036202438123384,0.847709641669745
13_VID002_04300.jpg,0.7699547696769912,0.8700276220249508,0.963921028466483,0.9087086915969849,0.5274578852193775,0.8303036071190635
13_VID002_04351.jpg,0.8427929409189021,0.9146908718877043,0.9835376492194674,0.8643110990524292,0.510677808727948,0.8952336737852058
13_VID002_04926.jpg,0.7674732120031524,0.868441124641732,0.9540679522497705,0.9201987981796265,0.3535386631716907,0.7142857142857143
13_VID002_04934.jpg,0.6513358757894636,0.7888593536163091,0.9263314967860422,0.8805108070373535,0.3797480344794923,0.6353130624230369
13_VID002_04944.jpg,0.7305863158264821,0.8443223075844539,0.964366391184573,0.852768063545227,0.5460348985671727,0.7463469995744078
13_VID002_04970.jpg,0.807799021787632,0.8936823308918457,0.9503833792470157,0.9056157469749451,0.34564991987934773,0.6739560750306344
13_VID002_04978.jpg,0.891378113673275,0.942569978185999,0.9741322314049586,0.9791742563247681,0.5413456117271189,0.8681638789701184
13_VID002_04979.jpg,0.8501200122720668,0.9189890457192861,0.9618686868686869,0.9631689190864563,0.4433843384338434,0.7965796579657966
13_VID002_06096.jpg,0.7522584649338799,0.8586158720165109,0.9670110192837466,0.8916078209877014,0.5430058157330885,0.7917559432710948
13_VID003_12019.jpg,0.6017741229330101,0.7513844983721729,0.9519742883379247,0.8201540112495422,0.29271721810853873,0.616927547099072
13_VID003_12036.jpg,0.7790534768502339,0.8758066994470732,0.9851561065197428,0.983015775680542,0.49533244427510004,0.8597828157744333
13_VID003_12050.jpg,0.7283513615065982,0.8428278852646505,0.9684641873278237,0.8793898224830627,0.44194107452339687,0.7590987868284229
13_VID003_12146.jpg,0.8346179595903479,0.9098547795494518,0.9778833792470156,0.8912017941474915,0.6623763556191157,0.8567512811345489
14_VID001_10287.jpg,0.6914939892445201,0.8176132976425001,0.9641804407713499,0.9360442757606506,0.6133333333333333,0.8700239808153477
14_VID001_10297.jpg,0.7260162463755558,0.8412623553225242,0.962910927456382,0.9645863175392151,0.5125656115794497,0.8290122474948306
14_VID001_10338.jpg,1.0,1.0,1.0,1.0,1.0,1.0
